n_qubits,seed,t_index,control_j,rotation_k,cumulative_t,cumulative_rank,rank_delta
32,497630260,3088,2,27,3088,2,0
32,497630260,3089,2,27,3089,2,0
32,497630260,3090,2,27,3090,2,0
32,497630260,3091,2,27,3091,2,0
32,497630260,3092,2,27,3092,2,0
32,497630260,3093,2,27,3093,2,0
32,497630260,3094,2,27,3094,2,0
32,497630260,3095,2,27,3095,2,0
32,497630260,3096,2,27,3096,2,0
32,497630260,3097,2,27,3097,2,0
32,497630260,3098,2,27,3098,2,0
32,497630260,3099,2,27,3099,2,0
32,497630260,3100,2,27,3100,2,0
32,497630260,3101,2,27,3101,2,0
32,497630260,3102,2,27,3102,2,0
32,497630260,3103,2,27,3103,2,0
32,497630260,3104,2,27,3104,2,0
32,497630260,3105,2,27,3105,2,0
32,497630260,3106,2,27,3106,2,0
32,497630260,3107,2,27,3107,2,0
32,497630260,3108,2,27,3108,2,0
32,497630260,3109,2,27,3109,2,0
32,497630260,3110,2,27,3110,2,0
32,497630260,3111,2,27,3111,2,0
32,497630260,3112,2,27,3112,2,0
32,497630260,3113,2,27,3113,2,0
32,497630260,3114,2,27,3114,2,0
32,497630260,3115,2,27,3115,2,0
32,497630260,3116,2,27,3116,2,0
32,497630260,3117,2,27,3117,2,0
32,497630260,3118,2,27,3118,2,0
32,497630260,3119,2,27,3119,2,0
32,497630260,3120,2,27,3120,2,0
32,497630260,3121,2,27,3121,2,0
32,497630260,3122,2,27,3122,2,0
32,497630260,3123,2,27,3123,2,0
32,497630260,3124,2,27,3124,2,0
32,497630260,3125,2,27,3125,2,0
32,497630260,3126,2,27,3126,2,0
32,497630260,3127,2,27,3127,2,0
32,497630260,3128,2,27,3128,2,0
32,497630260,3129,2,27,3129,2,0
32,497630260,3130,2,27,3130,2,0
32,497630260,3131,2,27,3131,2,0
32,497630260,3132,2,27,3132,2,0
32,497630260,3133,2,27,3133,2,0
32,497630260,3134,2,27,3134,2,0
32,497630260,3135,2,27,3135,2,0
32,497630260,3136,2,27,3136,2,0
32,497630260,3137,2,27,3137,2,0
32,497630260,3138,2,27,3138,2,0
32,497630260,3139,2,27,3139,2,0
32,497630260,3140,2,27,3140,2,0
32,497630260,3141,2,27,3141,2,0
32,497630260,3142,2,27,3142,2,0
32,497630260,3143,2,27,3143,2,0
32,497630260,3144,2,27,3144,2,0
32,497630260,3145,2,27,3145,2,0
32,497630260,3146,2,27,3146,2,0
32,497630260,3147,2,27,3147,2,0
32,497630260,3148,2,27,3148,2,0
32,497630260,3149,2,27,3149,2,0
32,497630260,3150,2,27,3150,2,0
32,497630260,3151,2,27,3151,2,0
32,497630260,3152,2,27,3152,2,0
32,497630260,3153,2,27,3153,2,0
32,497630260,3154,2,27,3154,2,0
32,497630260,3155,2,27,3155,2,0
32,497630260,3156,2,27,3156,2,0
32,497630260,3157,2,27,3157,2,0
32,497630260,3158,2,27,3158,2,0
32,497630260,3159,2,27,3159,2,0
32,497630260,3160,2,27,3160,2,0
32,497630260,3161,2,28,3161,2,0
32,497630260,3162,2,28,3162,2,0
32,497630260,3163,2,28,3163,2,0
32,497630260,3164,2,28,3164,2,0
32,497630260,3165,2,28,3165,2,0
32,497630260,3166,2,28,3166,2,0
32,497630260,3167,2,28,3167,2,0
32,497630260,3168,2,28,3168,2,0
32,497630260,3169,2,28,3169,2,0
32,497630260,3170,2,28,3170,2,0
32,497630260,3171,2,28,3171,2,0
32,497630260,3172,2,28,3172,2,0
32,497630260,3173,2,28,3173,2,0
32,497630260,3174,2,28,3174,2,0
32,497630260,3175,2,28,3175,2,0
32,497630260,3176,2,28,3176,2,0
32,497630260,3177,2,28,3177,2,0
32,497630260,3178,2,28,3178,2,0
32,497630260,3179,2,28,3179,2,0
32,497630260,3180,2,28,3180,2,0
32,497630260,3181,2,28,3181,2,0
32,497630260,3182,2,28,3182,2,0
32,497630260,3183,2,28,3183,2,0
32,497630260,3184,2,28,3184,2,0
32,497630260,3185,2,28,3185,2,0
32,497630260,3186,2,28,3186,2,0
32,497630260,3187,2,28,3187,2,0
32,497630260,3188,2,28,3188,2,0
32,497630260,3189,2,28,3189,2,0
32,497630260,3190,2,28,3190,2,0
32,497630260,3191,2,28,3191,2,0
32,497630260,3192,2,28,3192,2,0
32,497630260,3193,2,28,3193,2,0
32,497630260,3194,2,28,3194,2,0
32,497630260,3195,2,28,3195,2,0
32,497630260,3196,2,28,3196,2,0
32,497630260,3197,2,28,3197,2,0
32,497630260,3198,2,28,3198,2,0
32,497630260,3199,2,28,3199,2,0
32,497630260,3200,2,28,3200,2,0
32,497630260,3201,2,28,3201,2,0
32,497630260,3202,2,28,3202,2,0
32,497630260,3203,2,28,3203,2,0
32,497630260,3204,2,28,3204,2,0
32,497630260,3205,2,28,3205,2,0
32,497630260,3206,2,28,3206,2,0
32,497630260,3207,2,28,3207,2,0
32,497630260,3208,2,28,3208,2,0
32,497630260,3209,2,28,3209,2,0
32,497630260,3210,2,28,3210,2,0
32,497630260,3211,2,28,3211,2,0
32,497630260,3212,2,28,3212,2,0
32,497630260,3213,2,28,3213,2,0
32,497630260,3214,2,28,3214,2,0
32,497630260,3215,2,28,3215,2,0
32,497630260,3216,2,28,3216,2,0
32,497630260,3217,2,28,3217,2,0
32,497630260,3218,2,28,3218,2,0
32,497630260,3219,2,28,3219,2,0
32,497630260,3220,2,28,3220,2,0
32,497630260,3221,2,28,3221,2,0
32,497630260,3222,2,28,3222,2,0
32,497630260,3223,2,28,3223,2,0
32,497630260,3224,2,28,3224,2,0
32,497630260,3225,2,28,3225,2,0
32,497630260,3226,2,28,3226,2,0
32,497630260,3227,2,28,3227,2,0
32,497630260,3228,2,28,3228,2,0
32,497630260,3229,2,28,3229,2,0
32,497630260,3230,2,28,3230,2,0
32,497630260,3231,2,28,3231,2,0
32,497630260,3232,2,28,3232,2,0
32,497630260,3233,2,28,3233,2,0
32,497630260,3234,2,28,3234,2,0
32,497630260,3235,2,28,3235,2,0
32,497630260,3236,2,28,3236,2,0
32,497630260,3237,2,28,3237,2,0
32,497630260,3238,2,28,3238,2,0
32,497630260,3239,2,28,3239,2,0
32,497630260,3240,2,28,3240,2,0
32,497630260,3241,2,28,3241,2,0
32,497630260,3242,2,28,3242,2,0
32,497630260,3243,2,28,3243,2,0
32,497630260,3244,2,28,3244,2,0
32,497630260,3245,2,28,3245,2,0
32,497630260,3246,2,28,3246,2,0
32,497630260,3247,2,28,3247,2,0
32,497630260,3248,2,28,3248,2,0
32,497630260,3249,2,28,3249,2,0
32,497630260,3250,2,28,3250,2,0
32,497630260,3251,2,28,3251,2,0
32,497630260,3252,2,28,3252,2,0
32,497630260,3253,2,28,3253,2,0
32,497630260,3254,2,28,3254,2,0
32,497630260,3255,2,28,3255,2,0
32,497630260,3256,2,28,3256,2,0
32,497630260,3257,2,28,3257,2,0
32,497630260,3258,2,28,3258,2,0
32,497630260,3259,2,28,3259,2,0
32,497630260,3260,2,28,3260,2,0
32,497630260,3261,2,28,3261,2,0
32,497630260,3262,2,28,3262,2,0
32,497630260,3263,2,28,3263,2,0
32,497630260,3264,2,28,3264,2,0
32,497630260,3265,2,29,3265,2,0
32,497630260,3266,2,29,3266,2,0
32,497630260,3267,2,29,3267,2,0
32,497630260,3268,2,29,3268,2,0
32,497630260,3269,2,29,3269,2,0
32,497630260,3270,2,29,3270,2,0
32,497630260,3271,2,29,3271,2,0
32,497630260,3272,2,29,3272,2,0
32,497630260,3273,2,29,3273,2,0
32,497630260,3274,2,29,3274,2,0
32,497630260,3275,2,29,3275,2,0
32,497630260,3276,2,29,3276,2,0
32,497630260,3277,2,29,3277,2,0
32,497630260,3278,2,29,3278,2,0
32,497630260,3279,2,29,3279,2,0
32,497630260,3280,2,29,3280,2,0
32,497630260,3281,2,29,3281,2,0
32,497630260,3282,2,29,3282,2,0
32,497630260,3283,2,29,3283,2,0
32,497630260,3284,2,29,3284,2,0
32,497630260,3285,2,29,3285,2,0
32,497630260,3286,2,29,3286,2,0
32,497630260,3287,2,29,3287,2,0
32,497630260,3288,2,29,3288,2,0
32,497630260,3289,2,29,3289,2,0
32,497630260,3290,2,29,3290,2,0
32,497630260,3291,2,29,3291,2,0
32,497630260,3292,2,29,3292,2,0
32,497630260,3293,2,29,3293,2,0
32,497630260,3294,2,29,3294,2,0
32,497630260,3295,2,29,3295,2,0
32,497630260,3296,2,29,3296,2,0
32,497630260,3297,2,29,3297,2,0
32,497630260,3298,2,29,3298,2,0
32,497630260,3299,2,29,3299,2,0
32,497630260,3300,2,29,3300,2,0
32,497630260,3301,2,29,3301,2,0
32,497630260,3302,2,29,3302,2,0
32,497630260,3303,2,29,3303,2,0
32,497630260,3304,2,29,3304,2,0
32,497630260,3305,2,29,3305,2,0
32,497630260,3306,2,29,3306,2,0
32,497630260,3307,2,29,3307,2,0
32,497630260,3308,2,29,3308,2,0
32,497630260,3309,2,29,3309,2,0
32,497630260,3310,2,29,3310,2,0
32,497630260,3311,2,29,3311,2,0
32,497630260,3312,2,29,3312,2,0
32,497630260,3313,2,29,3313,2,0
32,497630260,3314,2,29,3314,2,0
32,497630260,3315,2,29,3315,2,0
32,497630260,3316,2,29,3316,2,0
32,497630260,3317,2,29,3317,2,0
32,497630260,3318,2,29,3318,2,0
32,497630260,3319,2,29,3319,2,0
32,497630260,3320,2,29,3320,2,0
32,497630260,3321,2,29,3321,2,0
32,497630260,3322,2,29,3322,2,0
32,497630260,3323,2,29,3323,2,0
32,497630260,3324,2,29,3324,2,0
32,497630260,3325,2,29,3325,2,0
32,497630260,3326,2,29,3326,2,0
32,497630260,3327,2,29,3327,2,0
32,497630260,3328,2,29,3328,2,0
32,497630260,3329,2,29,3329,2,0
32,497630260,3330,2,29,3330,2,0
32,497630260,3331,2,29,3331,2,0
32,497630260,3332,2,29,3332,2,0
32,497630260,3333,2,29,3333,2,0
32,497630260,3334,2,29,3334,2,0
32,497630260,3335,2,29,3335,2,0
32,497630260,3336,2,29,3336,2,0
32,497630260,3337,2,29,3337,2,0
32,497630260,3338,2,29,3338,2,0
32,497630260,3339,2,29,3339,2,0
32,497630260,3340,2,29,3340,2,0
32,497630260,3341,2,29,3341,2,0
32,497630260,3342,2,29,3342,2,0
32,497630260,3343,2,29,3343,2,0
32,497630260,3344,2,29,3344,2,0
32,497630260,3345,2,29,3345,2,0
32,497630260,3346,2,29,3346,2,0
32,497630260,3347,2,29,3347,2,0
32,497630260,3348,2,29,3348,2,0
32,497630260,3349,2,29,3349,2,0
32,497630260,3350,2,29,3350,2,0
32,497630260,3351,2,29,3351,2,0
32,497630260,3352,2,29,3352,2,0
32,497630260,3353,2,29,3353,2,0
32,497630260,3354,2,29,3354,2,0
32,497630260,3355,2,29,3355,2,0
32,497630260,3356,2,29,3356,2,0
32,497630260,3357,2,29,3357,2,0
32,497630260,3358,2,29,3358,2,0
32,497630260,3359,2,29,3359,2,0
32,497630260,3360,2,29,3360,2,0
32,497630260,3361,2,29,3361,2,0
32,497630260,3362,2,29,3362,2,0
32,497630260,3363,2,29,3363,2,0
32,497630260,3364,2,29,3364,2,0
32,497630260,3365,2,29,3365,2,0
32,497630260,3366,2,29,3366,2,0
32,497630260,3367,2,29,3367,2,0
32,497630260,3368,2,29,3368,2,0
32,497630260,3369,2,29,3369,2,0
32,497630260,3370,2,29,3370,2,0
32,497630260,3371,2,29,3371,2,0
32,497630260,3372,2,29,3372,2,0
32,497630260,3373,2,30,3373,2,0
32,497630260,3374,2,30,3374,2,0
32,497630260,3375,2,30,3375,2,0
32,497630260,3376,2,30,3376,2,0
32,497630260,3377,2,30,3377,2,0
32,497630260,3378,2,30,3378,2,0
32,497630260,3379,2,30,3379,2,0
32,497630260,3380,2,30,3380,2,0
32,497630260,3381,2,30,3381,2,0
32,497630260,3382,2,30,3382,2,0
32,497630260,3383,2,30,3383,2,0
32,497630260,3384,2,30,3384,2,0
32,497630260,3385,2,30,3385,2,0
32,497630260,3386,2,30,3386,2,0
32,497630260,3387,2,30,3387,2,0
32,497630260,3388,2,30,3388,2,0
32,497630260,3389,2,30,3389,2,0
32,497630260,3390,2,30,3390,2,0
32,497630260,3391,2,30,3391,2,0
32,497630260,3392,2,30,3392,2,0
32,497630260,3393,2,30,3393,2,0
32,497630260,3394,2,30,3394,2,0
32,497630260,3395,2,30,3395,2,0
32,497630260,3396,2,30,3396,2,0
32,497630260,3397,2,30,3397,2,0
32,497630260,3398,2,30,3398,2,0
32,497630260,3399,2,30,3399,2,0
32,497630260,3400,2,30,3400,2,0
32,497630260,3401,2,30,3401,2,0
32,497630260,3402,2,30,3402,2,0
32,497630260,3403,2,30,3403,2,0
32,497630260,3404,2,30,3404,2,0
32,497630260,3405,2,30,3405,2,0
32,497630260,3406,2,30,3406,2,0
32,497630260,3407,2,30,3407,2,0
32,497630260,3408,2,30,3408,2,0
32,497630260,3409,2,30,3409,2,0
32,497630260,3410,2,30,3410,2,0
32,497630260,3411,2,30,3411,2,0
32,497630260,3412,2,30,3412,2,0
32,497630260,3413,2,30,3413,2,0
32,497630260,3414,2,30,3414,2,0
32,497630260,3415,2,30,3415,2,0
32,497630260,3416,2,30,3416,2,0
32,497630260,3417,2,30,3417,2,0
32,497630260,3418,2,30,3418,2,0
32,497630260,3419,2,30,3419,2,0
32,497630260,3420,2,30,3420,2,0
32,497630260,3421,2,30,3421,2,0
32,497630260,3422,2,30,3422,2,0
32,497630260,3423,2,30,3423,2,0
32,497630260,3424,2,30,3424,2,0
32,497630260,3425,2,30,3425,2,0
32,497630260,3426,2,30,3426,2,0
32,497630260,3427,2,30,3427,2,0
32,497630260,3428,2,30,3428,2,0
32,497630260,3429,2,30,3429,2,0
32,497630260,3430,2,30,3430,2,0
32,497630260,3431,2,30,3431,2,0
32,497630260,3432,2,30,3432,2,0
32,497630260,3433,2,30,3433,2,0
32,497630260,3434,2,30,3434,2,0
32,497630260,3435,2,30,3435,2,0
32,497630260,3436,2,30,3436,2,0
32,497630260,3437,2,30,3437,2,0
32,497630260,3438,2,30,3438,2,0
32,497630260,3439,2,30,3439,2,0
32,497630260,3440,2,30,3440,2,0
32,497630260,3441,2,30,3441,2,0
32,497630260,3442,2,30,3442,2,0
32,497630260,3443,2,30,3443,2,0
32,497630260,3444,2,30,3444,2,0
32,497630260,3445,2,30,3445,2,0
32,497630260,3446,2,30,3446,2,0
32,497630260,3447,2,30,3447,2,0
32,497630260,3448,2,30,3448,2,0
32,497630260,3449,2,30,3449,2,0
32,497630260,3450,2,30,3450,2,0
32,497630260,3451,2,30,3451,2,0
32,497630260,3452,2,30,3452,2,0
32,497630260,3453,2,30,3453,2,0
32,497630260,3454,2,30,3454,2,0
32,497630260,3455,2,30,3455,2,0
32,497630260,3456,2,30,3456,2,0
32,497630260,3457,2,30,3457,2,0
32,497630260,3458,2,30,3458,2,0
32,497630260,3459,2,30,3459,2,0
32,497630260,3460,2,30,3460,2,0
32,497630260,3461,2,30,3461,2,0
32,497630260,3462,2,30,3462,2,0
32,497630260,3463,2,30,3463,2,0
32,497630260,3464,2,30,3464,2,0
32,497630260,3465,2,30,3465,2,0
32,497630260,3466,2,30,3466,2,0
32,497630260,3467,2,30,3467,2,0
32,497630260,3468,2,30,3468,2,0
32,497630260,3469,2,30,3469,2,0
32,497630260,3470,2,30,3470,2,0
32,497630260,3471,2,30,3471,2,0
32,497630260,3472,2,30,3472,2,0
32,497630260,3473,2,30,3473,2,0
32,497630260,3474,2,30,3474,2,0
32,497630260,3475,2,30,3475,2,0
32,497630260,3476,2,30,3476,2,0
32,497630260,3477,2,30,3477,2,0
32,497630260,3478,2,30,3478,2,0
32,497630260,3479,2,30,3479,2,0
32,497630260,3480,2,30,3480,2,0
32,497630260,3481,2,30,3481,2,0
32,497630260,3482,2,30,3482,2,0
32,497630260,3483,2,30,3483,2,0
32,497630260,3484,2,30,3484,2,0
32,497630260,3485,2,31,3485,2,0
32,497630260,3486,2,31,3486,2,0
32,497630260,3487,2,31,3487,2,0
32,497630260,3488,2,31,3488,2,0
32,497630260,3489,2,31,3489,2,0
32,497630260,3490,2,31,3490,2,0
32,497630260,3491,2,31,3491,2,0
32,497630260,3492,2,31,3492,2,0
32,497630260,3493,2,31,3493,2,0
32,497630260,3494,2,31,3494,2,0
32,497630260,3495,2,31,3495,2,0
32,497630260,3496,2,31,3496,2,0
32,497630260,3497,2,31,3497,2,0
32,497630260,3498,2,31,3498,2,0
32,497630260,3499,2,31,3499,2,0
32,497630260,3500,2,31,3500,2,0
32,497630260,3501,2,31,3501,2,0
32,497630260,3502,2,31,3502,2,0
32,497630260,3503,2,31,3503,2,0
32,497630260,3504,2,31,3504,2,0
32,497630260,3505,2,31,3505,2,0
32,497630260,3506,2,31,3506,2,0
32,497630260,3507,2,31,3507,2,0
32,497630260,3508,2,31,3508,2,0
32,497630260,3509,2,31,3509,2,0
32,497630260,3510,2,31,3510,2,0
32,497630260,3511,2,31,3511,2,0
32,497630260,3512,2,31,3512,2,0
32,497630260,3513,2,31,3513,2,0
32,497630260,3514,2,31,3514,2,0
32,497630260,3515,2,31,3515,2,0
32,497630260,3516,2,31,3516,2,0
32,497630260,3517,2,31,3517,2,0
32,497630260,3518,2,31,3518,2,0
32,497630260,3519,2,31,3519,2,0
32,497630260,3520,2,31,3520,2,0
32,497630260,3521,2,31,3521,2,0
32,497630260,3522,2,31,3522,2,0
32,497630260,3523,2,31,3523,2,0
32,497630260,3524,2,31,3524,2,0
32,497630260,3525,2,31,3525,2,0
32,497630260,3526,2,31,3526,2,0
32,497630260,3527,2,31,3527,2,0
32,497630260,3528,2,31,3528,2,0
32,497630260,3529,2,31,3529,2,0
32,497630260,3530,2,31,3530,2,0
32,497630260,3531,2,31,3531,2,0
32,497630260,3532,2,31,3532,2,0
32,497630260,3533,2,31,3533,2,0
32,497630260,3534,2,31,3534,2,0
32,497630260,3535,2,31,3535,2,0
32,497630260,3536,2,31,3536,2,0
32,497630260,3537,2,31,3537,2,0
32,497630260,3538,2,31,3538,2,0
32,497630260,3539,2,31,3539,2,0
32,497630260,3540,2,31,3540,2,0
32,497630260,3541,2,31,3541,2,0
32,497630260,3542,2,31,3542,2,0
32,497630260,3543,2,31,3543,2,0
32,497630260,3544,2,31,3544,2,0
32,497630260,3545,2,31,3545,2,0
32,497630260,3546,2,31,3546,2,0
32,497630260,3547,2,31,3547,2,0
32,497630260,3548,2,31,3548,2,0
32,497630260,3549,2,31,3549,2,0
32,497630260,3550,2,31,3550,2,0
32,497630260,3551,2,31,3551,2,0
32,497630260,3552,2,31,3552,2,0
32,497630260,3553,2,31,3553,2,0
32,497630260,3554,2,31,3554,2,0
32,497630260,3555,2,31,3555,2,0
32,497630260,3556,2,31,3556,2,0
32,497630260,3557,2,31,3557,2,0
32,497630260,3558,2,31,3558,2,0
32,497630260,3559,2,31,3559,2,0
32,497630260,3560,2,31,3560,2,0
32,497630260,3561,2,31,3561,2,0
32,497630260,3562,2,31,3562,2,0
32,497630260,3563,2,31,3563,2,0
32,497630260,3564,2,31,3564,2,0
32,497630260,3565,2,31,3565,2,0
32,497630260,3566,2,31,3566,2,0
32,497630260,3567,2,31,3567,2,0
32,497630260,3568,2,31,3568,2,0
32,497630260,3569,2,31,3569,2,0
32,497630260,3570,2,31,3570,2,0
32,497630260,3571,2,31,3571,2,0
32,497630260,3572,2,31,3572,2,0
32,497630260,3573,2,31,3573,2,0
32,497630260,3574,2,31,3574,2,0
32,497630260,3575,2,31,3575,2,0
32,497630260,3576,2,31,3576,2,0
32,497630260,3577,2,31,3577,2,0
32,497630260,3578,2,31,3578,2,0
32,497630260,3579,2,31,3579,2,0
32,497630260,3580,2,31,3580,2,0
32,497630260,3581,2,31,3581,2,0
32,497630260,3582,2,31,3582,2,0
32,497630260,3583,2,31,3583,2,0
32,497630260,3584,2,31,3584,2,0
32,497630260,3585,2,31,3585,2,0
32,497630260,3586,2,31,3586,2,0
32,497630260,3587,2,31,3587,2,0
32,497630260,3588,2,31,3588,2,0
32,497630260,3589,2,31,3589,2,0
32,497630260,3590,2,31,3590,2,0
32,497630260,3591,2,31,3591,2,0
32,497630260,3592,2,31,3592,2,0
32,497630260,3593,2,31,3593,2,0
32,497630260,3594,2,31,3594,2,0
32,497630260,3595,2,31,3595,2,0
32,497630260,3596,2,31,3596,2,0
32,497630260,3597,2,31,3597,2,0
32,497630260,3598,2,31,3598,2,0
32,497630260,3599,2,31,3599,2,0
32,497630260,3600,2,31,3600,2,0
32,497630260,3601,3,3,3601,3,1
32,497630260,3602,3,3,3602,3,0
32,497630260,3603,3,3,3603,3,0
32,497630260,3604,3,3,3604,3,0
32,497630260,3605,3,4,3605,3,0
32,497630260,3606,3,4,3606,3,0
32,497630260,3607,3,4,3607,3,0
32,497630260,3608,3,4,3608,3,0
32,497630260,3609,3,4,3609,3,0
32,497630260,3610,3,4,3610,3,0
32,497630260,3611,3,4,3611,3,0
32,497630260,3612,3,4,3612,3,0
32,497630260,3613,3,5,3613,3,0
32,497630260,3614,3,5,3614,3,0
32,497630260,3615,3,5,3615,3,0
32,497630260,3616,3,5,3616,3,0
32,497630260,3617,3,5,3617,3,0
32,497630260,3618,3,5,3618,3,0
32,497630260,3619,3,5,3619,3,0
32,497630260,3620,3,5,3620,3,0
32,497630260,3621,3,5,3621,3,0
32,497630260,3622,3,5,3622,3,0
32,497630260,3623,3,5,3623,3,0
32,497630260,3624,3,5,3624,3,0
32,497630260,3625,3,6,3625,3,0
32,497630260,3626,3,6,3626,3,0
32,497630260,3627,3,6,3627,3,0
32,497630260,3628,3,6,3628,3,0
32,497630260,3629,3,6,3629,3,0
32,497630260,3630,3,6,3630,3,0
32,497630260,3631,3,6,3631,3,0
32,497630260,3632,3,6,3632,3,0
32,497630260,3633,3,6,3633,3,0
32,497630260,3634,3,6,3634,3,0
32,497630260,3635,3,6,3635,3,0
32,497630260,3636,3,6,3636,3,0
32,497630260,3637,3,6,3637,3,0
32,497630260,3638,3,6,3638,3,0
32,497630260,3639,3,6,3639,3,0
32,497630260,3640,3,6,3640,3,0
32,497630260,3641,3,7,3641,3,0
32,497630260,3642,3,7,3642,3,0
32,497630260,3643,3,7,3643,3,0
32,497630260,3644,3,7,3644,3,0
32,497630260,3645,3,7,3645,3,0
32,497630260,3646,3,7,3646,3,0
32,497630260,3647,3,7,3647,3,0
32,497630260,3648,3,7,3648,3,0
32,497630260,3649,3,7,3649,3,0
32,497630260,3650,3,7,3650,3,0
32,497630260,3651,3,7,3651,3,0
32,497630260,3652,3,7,3652,3,0
32,497630260,3653,3,7,3653,3,0
32,497630260,3654,3,7,3654,3,0
32,497630260,3655,3,7,3655,3,0
32,497630260,3656,3,7,3656,3,0
32,497630260,3657,3,7,3657,3,0
32,497630260,3658,3,7,3658,3,0
32,497630260,3659,3,7,3659,3,0
32,497630260,3660,3,7,3660,3,0
32,497630260,3661,3,8,3661,3,0
32,497630260,3662,3,8,3662,3,0
32,497630260,3663,3,8,3663,3,0
32,497630260,3664,3,8,3664,3,0
32,497630260,3665,3,8,3665,3,0
32,497630260,3666,3,8,3666,3,0
32,497630260,3667,3,8,3667,3,0
32,497630260,3668,3,8,3668,3,0
32,497630260,3669,3,8,3669,3,0
32,497630260,3670,3,8,3670,3,0
32,497630260,3671,3,8,3671,3,0
32,497630260,3672,3,8,3672,3,0
32,497630260,3673,3,8,3673,3,0
32,497630260,3674,3,8,3674,3,0
32,497630260,3675,3,8,3675,3,0
32,497630260,3676,3,8,3676,3,0
32,497630260,3677,3,8,3677,3,0
32,497630260,3678,3,8,3678,3,0
32,497630260,3679,3,8,3679,3,0
32,497630260,3680,3,8,3680,3,0
32,497630260,3681,3,8,3681,3,0
32,497630260,3682,3,8,3682,3,0
32,497630260,3683,3,8,3683,3,0
32,497630260,3684,3,8,3684,3,0
32,497630260,3685,3,9,3685,3,0
32,497630260,3686,3,9,3686,3,0
32,497630260,3687,3,9,3687,3,0
32,497630260,3688,3,9,3688,3,0
32,497630260,3689,3,9,3689,3,0
32,497630260,3690,3,9,3690,3,0
32,497630260,3691,3,9,3691,3,0
32,497630260,3692,3,9,3692,3,0
32,497630260,3693,3,9,3693,3,0
32,497630260,3694,3,9,3694,3,0
32,497630260,3695,3,9,3695,3,0
32,497630260,3696,3,9,3696,3,0
32,497630260,3697,3,9,3697,3,0
32,497630260,3698,3,9,3698,3,0
32,497630260,3699,3,9,3699,3,0
32,497630260,3700,3,9,3700,3,0
32,497630260,3701,3,9,3701,3,0
32,497630260,3702,3,9,3702,3,0
32,497630260,3703,3,9,3703,3,0
32,497630260,3704,3,9,3704,3,0
32,497630260,3705,3,9,3705,3,0
32,497630260,3706,3,9,3706,3,0
32,497630260,3707,3,9,3707,3,0
32,497630260,3708,3,9,3708,3,0
32,497630260,3709,3,9,3709,3,0
32,497630260,3710,3,9,3710,3,0
32,497630260,3711,3,9,3711,3,0
32,497630260,3712,3,9,3712,3,0
32,497630260,3713,3,10,3713,3,0
32,497630260,3714,3,10,3714,3,0
32,497630260,3715,3,10,3715,3,0
32,497630260,3716,3,10,3716,3,0
32,497630260,3717,3,10,3717,3,0
32,497630260,3718,3,10,3718,3,0
32,497630260,3719,3,10,3719,3,0
32,497630260,3720,3,10,3720,3,0
32,497630260,3721,3,10,3721,3,0
32,497630260,3722,3,10,3722,3,0
32,497630260,3723,3,10,3723,3,0
32,497630260,3724,3,10,3724,3,0
32,497630260,3725,3,10,3725,3,0
32,497630260,3726,3,10,3726,3,0
32,497630260,3727,3,10,3727,3,0
32,497630260,3728,3,10,3728,3,0
32,497630260,3729,3,10,3729,3,0
32,497630260,3730,3,10,3730,3,0
32,497630260,3731,3,10,3731,3,0
32,497630260,3732,3,10,3732,3,0
32,497630260,3733,3,10,3733,3,0
32,497630260,3734,3,10,3734,3,0
32,497630260,3735,3,10,3735,3,0
32,497630260,3736,3,10,3736,3,0
32,497630260,3737,3,10,3737,3,0
32,497630260,3738,3,10,3738,3,0
32,497630260,3739,3,10,3739,3,0
32,497630260,3740,3,10,3740,3,0
32,497630260,3741,3,10,3741,3,0
32,497630260,3742,3,10,3742,3,0
32,497630260,3743,3,10,3743,3,0
32,497630260,3744,3,10,3744,3,0
32,497630260,3745,3,11,3745,3,0
32,497630260,3746,3,11,3746,3,0
32,497630260,3747,3,11,3747,3,0
32,497630260,3748,3,11,3748,3,0
32,497630260,3749,3,11,3749,3,0
32,497630260,3750,3,11,3750,3,0
32,497630260,3751,3,11,3751,3,0
32,497630260,3752,3,11,3752,3,0
32,497630260,3753,3,11,3753,3,0
32,497630260,3754,3,11,3754,3,0
32,497630260,3755,3,11,3755,3,0
32,497630260,3756,3,11,3756,3,0
32,497630260,3757,3,11,3757,3,0
32,497630260,3758,3,11,3758,3,0
32,497630260,3759,3,11,3759,3,0
32,497630260,3760,3,11,3760,3,0
32,497630260,3761,3,11,3761,3,0
32,497630260,3762,3,11,3762,3,0
32,497630260,3763,3,11,3763,3,0
32,497630260,3764,3,11,3764,3,0
32,497630260,3765,3,11,3765,3,0
32,497630260,3766,3,11,3766,3,0
32,497630260,3767,3,11,3767,3,0
32,497630260,3768,3,11,3768,3,0
32,497630260,3769,3,11,3769,3,0
32,497630260,3770,3,11,3770,3,0
32,497630260,3771,3,11,3771,3,0
32,497630260,3772,3,11,3772,3,0
32,497630260,3773,3,11,3773,3,0
32,497630260,3774,3,11,3774,3,0
32,497630260,3775,3,11,3775,3,0
32,497630260,3776,3,11,3776,3,0
32,497630260,3777,3,11,3777,3,0
32,497630260,3778,3,11,3778,3,0
32,497630260,3779,3,11,3779,3,0
32,497630260,3780,3,11,3780,3,0
32,497630260,3781,3,12,3781,3,0
32,497630260,3782,3,12,3782,3,0
32,497630260,3783,3,12,3783,3,0
32,497630260,3784,3,12,3784,3,0
